1,1.000000
2,1.181734
3,1.601998
4,1.765862
5,2.041887
6,2.179922
7,2.376509
8,2.495132
9,2.678590
10,2.787878
11,2.966923
12,3.037245
13,3.203464
14,3.292853
15,3.448964
16,3.561258
17,3.646613
18,3.725903
19,3.826411
20,3.926334
21,4.055808
22,4.161875
23,4.281100
24,4.332577
25,4.409658
26,4.504832
27,4.597980
28,4.663370
29,4.771094
30,4.866878
31,4.976592
32,5.005642
33,5.090072
34,5.145771
35,5.233180
36,5.270465
37,5.380023
38,5.455859
39,5.466274
40,5.522307
41,5.565263
42,5.636025
43,5.700282
44,5.754407
45,5.859703
46,5.925863
47,6.019691
48,6.067168
49,6.121300
50,6.141793
51,6.234708
52,6.268146
53,6.334184
54,6.446490
55,6.473915
56,6.521859
57,6.570777
58,6.636929
59,6.702927
60,6.766333
61,6.817424
62,6.855238
63,6.925230
64,6.979465
65,7.022626
66,7.094103
67,7.157689
68,7.164726
69,7.199449
70,7.254555
71,7.330550
72,7.377315
73,7.439748
74,7.483325
75,7.527936
76,7.573666
77,7.617307
78,7.676100
79,7.735382
80,7.783754
81,7.873335
82,7.934317
83,8.004994
84,8.057555
85,8.107509
86,8.147077
87,8.160487
88,8.194569
89,8.231318
90,8.263507
91,8.305464
92,8.385178
93,8.432252
94,8.445309
95,8.462062
96,8.491651
97,8.506034
98,8.540800
99,8.558986
100,8.616321
101,8.704774
102,8.746526
103,8.797174
104,8.836337
105,8.880917
106,8.924917
107,8.991543
108,9.026883
109,9.065886
110,9.151504
111,9.181571
112,9.209743
113,9.250383
114,9.270838
115,9.302016
116,9.354973
117,9.383454
118,9.403996
119,9.441754
120,9.542455
121,9.575640
122,9.606243
123,9.646717
124,9.712725
125,9.751355
126,9.831684
127,9.866101
128,9.959582
129,9.999242
130,10.034539
131,10.083158
132,10.153641
133,10.197958
134,10.243567
135,10.307469
136,10.345771
137,10.375366
138,10.398890
139,10.415691
140,10.473508
141,10.465002
142,10.473307
143,10.525979
144,10.576710
145,10.622734
146,10.647918
147,10.615146
148,10.646703
149,10.707764
150,10.713950
151,10.755770
152,10.792155
153,10.855604
154,10.828874
155,10.858204
156,10.877675
157,10.915630
158,10.965699
159,11.056924
160,11.074790
161,11.116775
162,11.106097
163,11.124851
164,11.160728
165,11.212949
166,11.221929
167,11.229939
168,11.265841
169,11.299877
170,11.320472
171,11.377571
172,11.407102
173,11.455999
174,11.490317
175,11.527007
176,11.572028
177,11.590970
178,11.615496
179,11.630194
180,11.647826
181,11.694503
182,11.730067
183,11.769106
184,11.805903
185,11.873245
186,11.914503
187,11.921914
188,11.938448
189,11.981436
190,12.004012
191,12.040412
192,12.105436
193,12.149934
194,12.134293
195,12.159771
196,12.147331
197,12.197557
198,12.216233
199,12.240396
200,12.256241
201,12.304235
202,12.349354
203,12.376870
204,12.433268
205,12.464699
206,12.460476
207,12.471350
208,12.514733
209,12.547623
210,12.567766
211,12.569280
212,12.593443
213,12.614982
214,12.672379
215,12.699223
216,12.694473
217,12.766906
218,12.866381
219,12.915974
220,12.952793
221,12.943251
222,12.961263
223,12.992633
224,13.036581
225,13.035986
226,13.035452
227,13.070786
228,13.116849
229,13.161654
230,13.160598
231,13.177389
232,13.166294
233,13.202500
234,13.222480
235,13.279445
236,13.310051
237,13.326901
238,13.342293
239,13.364561
240,13.419853
241,13.466104
242,13.510015
243,13.518644
244,13.555205
245,13.566555
246,13.586450
247,13.622840
248,13.658965
249,13.734666
250,13.774646
251,13.813647
252,13.856183
253,13.895547
254,13.929273
255,13.939494
256,14.028140
257,14.011872
258,14.006687
259,14.021194
260,14.043642
261,14.062126
262,14.026660
263,14.032355
264,14.066473
265,14.077245
266,14.110700
267,14.169129
268,14.177310
269,14.202011
270,14.211382
271,14.269644
272,14.294542
273,14.285004
274,14.305496
275,14.361067
276,14.397648
277,14.440071
278,14.451825
279,14.464729
280,14.513486
281,14.553615
282,14.592924
283,14.628744
284,14.634555
285,14.695306
286,14.716113
287,14.724700
288,14.730108
289,14.770763
290,14.820755
291,14.829196
292,14.869233
293,14.914188
294,14.930702
295,14.956342
296,15.005748
297,15.016526
298,15.071562
299,15.087482
300,15.091848
301,15.093137
302,15.080648
303,15.138413
304,15.132856
305,15.147359
306,15.153626
307,15.186281
308,15.229232
309,15.257906
310,15.273093
311,15.326584
312,15.377449
313,15.386808
314,15.449651
315,15.449473
316,15.468618
317,15.464084
318,15.515875
319,15.528155
320,15.519281
321,15.553688
322,15.581768
323,15.603116
324,15.640831
325,15.650447
326,15.626353
327,15.662133
328,15.688900
329,15.735370
330,15.761560
331,15.763070
332,15.744692
333,15.809965
334,15.831409
335,15.855272
336,15.873489
337,15.929629
338,15.945632
339,15.985513
340,16.022597
341,16.066066
342,16.076517
343,16.125412
344,16.141544
345,16.170429
346,16.170993
347,16.217713
348,16.251825
349,16.270783
350,16.243539
351,16.244793
352,16.249032
353,16.283388
354,16.311890
355,16.343429
356,16.371165
357,16.366545
358,16.381934
359,16.458602
360,16.489042
361,16.545344
362,16.580192
363,16.595637
364,16.639120
365,16.654133
366,16.678254
367,16.687463
368,16.684521
369,16.692016
370,16.709429
371,16.765793
372,16.781199
373,16.830413
374,16.808148
375,16.844232
376,16.847931
377,16.908738
378,16.934685
379,16.978484
380,17.004415
381,17.032847
382,17.032311
383,17.051602
384,17.065047
385,17.124627
386,17.142993
387,17.160921
388,17.143066
389,17.184478
390,17.163642
391,17.183798
392,17.193380
393,17.232921
394,17.247684
395,17.279136
396,17.292790
397,17.343057
398,17.350599
399,17.375198
400,17.389382
401,17.414706
402,17.485357
403,17.534626
404,17.582193
405,17.627962
406,17.635810
407,17.681782
408,17.697893
409,17.752072
410,17.774428
411,17.806703
412,17.845588
413,17.893304
414,17.941318
415,17.950140
416,17.946532
417,17.947499
418,17.992081
419,18.006824
420,18.021480
421,18.063588
422,18.035569
423,18.044551
424,18.047629
425,18.055488
426,18.072811
427,18.107322
428,18.153952
429,18.161372
430,18.158519
431,18.151675
432,18.165383
433,18.153859
434,18.181124
435,18.214152
436,18.197988
437,18.261412
438,18.257468
439,18.245524
440,18.275183
441,18.296978
442,18.332578
443,18.356797
444,18.428481
445,18.436484
446,18.399825
447,18.421446
448,18.424278
449,18.462225
450,18.477758
451,18.481569
452,18.517190
453,18.563523
454,18.562886
455,18.599214
456,18.628424
457,18.664643
458,18.689589
459,18.740479
460,18.727887
461,18.743273
462,18.776064
463,18.785868
464,18.804237
465,18.852360
466,18.856906
467,18.901481
468,18.887296
469,18.901133
470,18.911739
471,18.933044
472,18.960201
473,18.998619
474,19.000923
475,19.078915
476,19.128169
477,19.127342
478,19.161262
479,19.183218
480,19.197486
481,19.252434
482,19.286132
483,19.322662
484,19.400343
485,19.420178
486,19.402233
487,19.440960
488,19.482710
489,19.505973
490,19.515805
491,19.529855
492,19.567400
493,19.606119
494,19.616313
495,19.609915
496,19.608286
497,19.631925
498,19.675524
499,19.688316
500,19.685219
501,19.692130
502,19.736531
503,19.715673
504,19.739850
505,19.717903
506,19.729631
507,19.773290
508,19.776219
509,19.792103
510,19.819205
511,19.808598
512,19.821393
513,19.825365
514,19.831129
515,19.865157
516,19.878621
517,19.949225
518,19.969082
519,20.002555
520,19.996446
521,20.020058
522,20.049116
523,20.019572
524,20.006955
525,20.037596
526,20.041058
527,20.090078
528,20.107304
529,20.139752
530,20.152093
531,20.155356
532,20.162968
533,20.145505
534,20.187244
535,20.233608
536,20.274248
537,20.282374
538,20.299490
539,20.350036
540,20.364988
541,20.387701
542,20.402876
543,20.402243
544,20.392471
545,20.402319
546,20.453848
547,20.451546
548,20.469388
549,20.489208
550,20.533376
551,20.527331
552,20.541476
553,20.561766
554,20.615841
555,20.646743
556,20.644781
557,20.678945
558,20.730990
559,20.723384
560,20.741323
561,20.790592
562,20.822607
563,20.839853
564,20.852459
565,20.847285
566,20.855485
567,20.889545
568,20.907980
569,20.925525
570,20.911097
571,20.910668
572,20.917876
573,20.926480
574,20.987767
575,20.985891
576,21.034709
577,21.075899
578,21.126998
579,21.133242
580,21.118164
581,21.163900
582,21.171573
583,21.170552
584,21.194394
585,21.234495
586,21.270820
587,21.265530
588,21.220562
589,21.223893
590,21.235655
591,21.260697
592,21.292609
593,21.322390
594,21.327766
595,21.347158
596,21.374218
597,21.400977
598,21.416210
599,21.459603
600,21.510226
601,21.559493
602,21.603402
603,21.587265
604,21.606657
605,21.625175
606,21.636884
607,21.706500
608,21.739593
609,21.773635
610,21.816721
611,21.862137
612,21.872264
613,21.894424
614,21.949820
615,22.025470
616,21.994099
617,22.014207
618,22.056118
619,22.051131
620,22.049683
621,22.053649
622,22.071829
623,22.083350
624,22.093845
625,22.114035
626,22.160238
627,22.186458
628,22.203931
629,22.214463
630,22.231905
631,22.289632
632,22.308412
633,22.328155
634,22.339776
635,22.347007
636,22.363907
637,22.384925
638,22.409805
639,22.432946
640,22.423504
641,22.414380
642,22.460615
643,22.478297
644,22.523353
645,22.537349
646,22.579514
647,22.597624
648,22.622597
649,22.642068
650,22.695718
651,22.714019
652,22.712248
653,22.757225
654,22.784954
655,22.817174
656,22.844919
657,22.858859
658,22.841137
659,22.850404
660,22.849038
661,22.851865
662,22.908352
663,22.957866
664,22.977010
665,23.018847
666,23.005270
667,23.020802
668,23.036706
669,23.054294
670,23.046097
671,23.092272
672,23.096533
673,23.140634
674,23.139611
675,23.156147
676,23.173318
677,23.192449
678,23.221402
679,23.252312
680,23.263153
681,23.321297
682,23.320360
683,23.339586
684,23.368714
685,23.373952
686,23.380881
687,23.445403
688,23.438455
689,23.422557
690,23.446182
691,23.448206
692,23.478146
693,23.471648
694,23.512243
695,23.554274
696,23.558337
697,23.576534
698,23.582213
699,23.581991
700,23.593642
701,23.577274
702,23.591057
703,23.608245
704,23.637744
705,23.656390
706,23.722782
707,23.727122
708,23.793235
709,23.797391
710,23.779596
711,23.817341
712,23.786213
713,23.794607
714,23.805969
715,23.768368
716,23.788388
717,23.816867
718,23.861789
719,23.858580
720,23.905020
721,23.885093
722,23.915986
723,23.945222
724,23.979948
725,23.959924
726,24.002281
727,24.031178
728,24.012848
729,24.058554
730,24.076812
731,24.073198
732,24.126362
733,24.120937
734,24.142916
735,24.130048
736,24.152868
737,24.196787
738,24.226751
739,24.236605
740,24.232262
741,24.261217
742,24.314382
743,24.348782
744,24.374057
745,24.398410
746,24.444522
747,24.439631
748,24.405308
749,24.428847
750,24.452282
751,24.492998
752,24.494730
753,24.487329
754,24.514659
755,24.519972
756,24.506845
757,24.509504
758,24.530039
759,24.497698
760,24.502169
761,24.488907
762,24.524680
763,24.559662
764,24.592380
765,24.613546
766,24.621643
767,24.639788
768,24.633860
769,24.652530
770,24.661274
771,24.664030
772,24.677867
773,24.664395
774,24.696860
775,24.717243
776,24.754458
777,24.772731
778,24.779803
779,24.809166
780,24.815812
781,24.822499
782,24.836785
783,24.844986
784,24.884888
785,24.891485
786,24.874279
787,24.900655
788,24.880155
789,24.900159
790,24.894615
791,24.914365
792,24.949654
793,24.934879
794,24.936471
795,24.975004
796,24.999355
797,25.014297
798,25.031230
799,25.056984
800,25.071361
801,25.077812
802,25.083079
803,25.082736
804,25.110502
805,25.117136
806,25.168139
807,25.176661
808,25.177997
809,25.194473
810,25.201984
811,25.222448
812,25.226823
813,25.270214
814,25.282518
815,25.296780
816,25.310714
817,25.303388
818,25.317309
819,25.325240
820,25.328315
821,25.358384
822,25.398048
823,25.414503
824,25.440698
825,25.489941
826,25.510627
827,25.535952
828,25.576290
829,25.566482
830,25.580658
831,25.597867
832,25.584410
833,25.600140
834,25.624897
835,25.625312
836,25.648902
837,25.691149
838,25.679341
839,25.732653
840,25.733090
841,25.713403
842,25.760069
843,25.772156
844,25.818072
845,25.847595
846,25.848355
847,25.838844
848,25.836344
849,25.838367
850,25.840770
851,25.862913
852,25.890386
853,25.893032
854,25.871749
855,25.869199
856,25.916606
857,25.924550
858,25.933911
859,25.928534
860,25.902353
861,25.899377
862,25.897907
863,25.878398
864,25.854423
865,25.840904
866,25.875195
867,25.868547
868,25.853976
869,25.874583
870,25.880648
871,25.901097
872,25.910463
873,25.918223
874,25.951843
875,25.916190
876,25.911153
877,25.914710
878,25.915120
879,25.931752
880,25.935175
881,25.944020
882,25.957974
883,26.017137
884,26.008490
885,26.026562
886,26.020472
887,26.054262
888,26.078813
889,26.090553
890,26.128218
891,26.180186
892,26.209919
893,26.219042
894,26.220543
895,26.188775
896,26.229779
897,26.237168
898,26.261008
899,26.274537
900,26.255566
901,26.280649
902,26.310606
903,26.274276
904,26.257611
905,26.261517
906,26.254601
907,26.271014
908,26.253983
909,26.285188
910,26.306808
911,26.323679
912,26.310733
913,26.317975
914,26.336011
915,26.373606
916,26.380673
917,26.428144
918,26.459304
919,26.483032
920,26.448285
921,26.406686
922,26.413824
923,26.430202
924,26.431745
925,26.470714
926,26.455407
927,26.447536
928,26.485764
929,26.503598
930,26.512785
931,26.539697
932,26.555078
933,26.564190
934,26.588640
935,26.607127
936,26.605656
937,26.626850
938,26.636812
939,26.607037
940,26.673460
941,26.718605
942,26.738312
943,26.737776
944,26.753677
945,26.768647
946,26.814042
947,26.838503
948,26.845106
949,26.840562
950,26.871458
951,26.835458
952,26.818411
953,26.827281
954,26.833561
955,26.848492
956,26.871901
957,26.863893
958,26.868307
959,26.890265
960,26.886184
961,26.864210
962,26.881553
963,26.907115
964,26.946668
965,26.965954
966,26.962555
967,27.015386
968,27.010408
969,27.030946
970,27.066777
971,27.099830
972,27.074074
973,27.092287
974,27.125309
975,27.128835
976,27.142828
977,27.159299
978,27.177692
979,27.181386
980,27.186962
981,27.216457
982,27.221140
983,27.246569
984,27.270735
985,27.278016
986,27.312807
987,27.314088
988,27.332068
989,27.352203
990,27.390265
991,27.369954
992,27.411323
993,27.403323
994,27.405267
995,27.438557
996,27.474016
997,27.520830
998,27.529524
999,27.551052
1000,27.565980
1001,27.574521
1002,27.614003
1003,27.614816
1004,27.600643
1005,27.607295
1006,27.613655
1007,27.680810
1008,27.699597
1009,27.742206
1010,27.777294
1011,27.788221
1012,27.752080
1013,27.795731
1014,27.811795
1015,27.828683
1016,27.834624
1017,27.842488
1018,27.850652
1019,27.889378
1020,27.885698
1021,27.899755
1022,27.901652
1023,27.918483
1024,27.915796
1025,27.939295
1026,27.965398
1027,28.002998
1028,28.030849
1029,28.053322
1030,28.084313
1031,28.108855
1032,28.118410
1033,28.166714
1034,28.196235
1035,28.212646
1036,28.218587
1037,28.233974
1038,28.276393
1039,28.314738
1040,28.374046
1041,28.355392
1042,28.357797
1043,28.353864
1044,28.384938
1045,28.372079
1046,28.399657
1047,28.414875
1048,28.399321
1049,28.363047
1050,28.366828
1051,28.354815
1052,28.365103
1053,28.383026
1054,28.404972
1055,28.429487
1056,28.450840
1057,28.489925
1058,28.528219
1059,28.550159
1060,28.580893
1061,28.559425
1062,28.563828
1063,28.634636
1064,28.637523
1065,28.625801
1066,28.649315
1067,28.653430
1068,28.669985
1069,28.674966
1070,28.716801
1071,28.730690
1072,28.712918
1073,28.715393
1074,28.738241
1075,28.759205
1076,28.747081
1077,28.739493
1078,28.739518
1079,28.770900
1080,28.806539
